updated,md5sum,filesize,original_filename,archive_filename,ra,dec,ifilter,seeing,depth,exposure,obs_night,date_obs,pi_ids,pi,prop_id,release_date,instrument,telescope,site,obs_mode,obs_type,proc_type,prod_type,survey,caldat,collections
2021-09-13T07:52:17.690035+0000,138f09c7d0c3c22fb84b3e439f3087d6,468285120,/data_local/images/DTS/2020B-0288/DECam_01032841.fits.fz,/net/archive/mtn/20210912/ct4m/2020B-0288/c4d_210913_073449_ori.fits.fz,357.202575,0.998808888888889,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-13,2021-09-13T07:34:49.071334+0000,[14726],Leauthaud,2020B-0288,2021-09-12,decam,ct4m,ct,,object,raw,image,,2021-09-12,[None]
2021-09-14T05:40:20.503295+0000,ad757fe51bc2fa9c80c6389f26ec6b99,495270720,/data_local/images/DTS/2020B-0288/DECam_01033041.fits.fz,/net/archive/mtn/20210913/ct4m/2020B-0288/c4d_210914_052405_ori.fits.fz,341.712195833333,2.44752388888889,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-14,2021-09-14T05:24:05.076020+0000,[14726],Leauthaud,2020B-0288,2021-09-13,decam,ct4m,ct,,object,raw,image,,2021-09-13,[None]
2021-09-14T06:00:53.064756+0000,d82d67a80e73ee3297731cc33c947eba,489280320,/data_local/images/DTS/2020B-0288/DECam_01033043.fits.fz,/net/archive/mtn/20210913/ct4m/2020B-0288/c4d_210914_054501_ori.fits.fz,340.538641666667,2.57659888888889,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-14,2021-09-14T05:45:01.042091+0000,[14726],Leauthaud,2020B-0288,2021-09-13,decam,ct4m,ct,,object,raw,image,,2021-09-13,[None]
2021-09-14T08:12:17.243213+0000,d87b2dc231d815d1d91b1ea64985c358,465048000,/data_local/images/DTS/2020B-0288/DECam_01033057.fits.fz,/net/archive/mtn/20210913/ct4m/2020B-0288/c4d_210914_075723_ori.fits.fz,35.1196791666667,-5.43538805555556,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-14,2021-09-14T07:57:23.221728+0000,[14726],Leauthaud,2020B-0288,2021-09-13,decam,ct4m,ct,,object,raw,image,,2021-09-13,[None]
2021-09-14T06:54:41.840278+0000,cde63dd34c7a3266fc2a441a0082d1b7,474546240,/data_local/images/DTS/2020B-0288/DECam_01033049.fits.fz,/net/archive/mtn/20210913/ct4m/2020B-0288/c4d_210914_063929_ori.fits.fz,353.779591666667,1.07692388888889,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-14,2021-09-14T06:39:29.554068+0000,[14726],Leauthaud,2020B-0288,2021-09-13,decam,ct4m,ct,,object,raw,image,,2021-09-13,[None]
2021-09-14T06:44:28.573653+0000,9668cfc247568445df7f0571d884046f,474215040,/data_local/images/DTS/2020B-0288/DECam_01033048.fits.fz,/net/archive/mtn/20210913/ct4m/2020B-0288/c4d_210914_062900_ori.fits.fz,355.928308333333,1.13044,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-14,2021-09-14T06:29:00.787054+0000,[14726],Leauthaud,2020B-0288,2021-09-13,decam,ct4m,ct,,object,raw,image,,2021-09-13,[None]
2021-09-13T05:48:19.362623+0000,2ae373eeb99afcaeaa3eedb88aeb63ad,462890880,/data_local/images/DTS/2020B-0288/DECam_01032828.fits.fz,/net/archive/mtn/20210912/ct4m/2020B-0288/c4d_210913_053506_ori.fits.fz,1.51939583333333,1.13290194444444,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-13,2021-09-13T05:35:06.427579+0000,[14726],Leauthaud,2020B-0288,2021-09-12,decam,ct4m,ct,,object,raw,image,,2021-09-12,[None]
2021-09-13T06:04:20.633699+0000,a4b96f26fad47cc77557e8810b9c67d1,355944960,/data_local/images/DTS/2020B-0288/DECam_01032830.fits.fz,/net/archive/mtn/20210912/ct4m/2020B-0288/c4d_210913_055648_ori.fits.fz,342.605504166667,0.954278055555556,N708 DECam c0012 7080.0 400.0,,,60.0,2021-09-13,2021-09-13T05:56:48.690757+0000,[14726],Leauthaud,2020B-0288,2021-09-12,decam,ct4m,ct,,object,raw,image,,2021-09-12,[None]
2021-09-13T05:18:26.230817+0000,8e7b2bbf8b613cf75d1cbc6532723343,355049280,/data_local/images/DTS/2020B-0288/DECam_01032825.fits.fz,/net/archive/mtn/20210912/ct4m/2020B-0288/c4d_210913_051237_ori.fits.fz,0.933133333333333,0.999868055555555,N708 DECam c0012 7080.0 400.0,,,60.0,2021-09-13,2021-09-13T05:12:37.856087+0000,[14726],Leauthaud,2020B-0288,2021-09-12,decam,ct4m,ct,,object,raw,image,,2021-09-12,[None]
2021-09-14T07:08:18.532236+0000,022c9f9ec1435482420c87a9dfcaf3b2,474137280,/data_local/images/DTS/2020B-0288/DECam_01033050.fits.fz,/net/archive/mtn/20210913/ct4m/2020B-0288/c4d_210914_064958_ori.fits.fz,354.07395,1.127245,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-14,2021-09-14T06:49:58.873138+0000,[14726],Leauthaud,2020B-0288,2021-09-13,decam,ct4m,ct,,object,raw,image,,2021-09-13,[None]
